date,username,feature,sessions,time spent,average time spent
2018-11-02,ecoleman,Saga Creation,17,20,1.176470588
2018-11-02,rrobles,Reporting,17,25,1.470588235
2018-11-02,cpetersen,Task Creation,15,13,0.8666666667
2018-11-02,nblair,Account Managment,14,5,0.3571428571
2018-11-02,chodge,Automation,17,7,0.4117647059
2018-11-03,kalvarado,Task Creation,14,23,1.642857143
2018-11-03,kflowers,Automation,15,16,1.066666667
2018-11-03,dhays,Reporting,17,17,1
2018-11-03,shardin,Saga Creation,15,32,2.133333333
2018-11-03,rherman,Roadmap,13,53,4.076923077
2018-11-04,qwyatt,Roadmap,13,41,3.153846154
2018-11-04,nblair,Saga Creation,15,24,1.6
2018-11-04,oherman,Automation,13,16,1.230769231
2018-11-04,tosborne,Reporting,17,27,1.588235294
2018-11-04,kkane,Account Managment,14,11,0.7857142857
2018-11-04,kashley,Task Creation,17,25,1.470588235
2018-11-05,amurphy,Reporting,16,17,1.0625
2018-11-05,zmack,Account Managment,15,6,0.4
2018-11-05,yfriedman,Roadmap,14,46,3.285714286
2018-11-05,tduffy,Saga Creation,15,30,2
2018-11-05,dbriggs,Task Creation,17,12,0.7058823529
2018-11-06,acox,Automation,15,17,1.133333333
2018-11-06,yfriedman,Reporting,15,27,1.8
2018-11-06,chodge,Task Creation,14,22,1.571428571
2018-11-07,zmack,Reporting,16,19,1.1875
2018-11-07,shardin,Saga Creation,17,22,1.294117647
2018-11-07,kalvarado,Task Creation,15,15,1
2018-11-07,kashley,Account Managment,14,18,1.285714286
2018-11-07,kreese,Automation,14,9,0.6428571429
2018-11-08,tosborne,Saga Creation,17,27,1.588235294
2018-11-08,afuentes,Task Creation,17,25,1.470588235
2018-11-08,ecoleman,Automation,16,1,0.0625
2018-11-08,mforbes,Account Managment,17,20,1.176470588
2018-11-08,kwalter,Reporting,16,27,1.6875
2018-11-09,amurphy,Account Managment,15,5,0.3333333333
2018-11-09,wharvey,Task Creation,14,24,1.714285714
2018-11-09,sfox,Saga Creation,13,32,2.461538462
2018-11-09,edillon,Reporting,13,32,2.461538462
2018-11-09,shartman,Automation,14,12,0.8571428571
2018-11-09,nphillips,Roadmap,14,57,4.071428571
2018-11-10,kreese,Roadmap,17,57,3.352941176
2018-11-10,eberry,Task Creation,13,29,2.230769231
2018-11-10,alara,Account Managment,15,9,0.6
2018-11-10,cpetersen,Automation,13,18,1.384615385
2018-11-10,lbuck,Saga Creation,17,23,1.352941176
2018-11-10,kkane,Reporting,14,27,1.928571429
2018-11-11,ipierce,Saga Creation,13,16,1.230769231
2018-11-11,ofrye,Account Managment,13,14,1.076923077
2018-11-11,nlane,Task Creation,14,30,2.142857143
2018-11-11,tduffy,Reporting,14,28,2
2018-11-11,amcintyre,Roadmap,13,52,4
2018-11-11,ahernandez,Automation,15,10,0.6666666667
2018-11-12,sferguson,Saga Creation,14,18,1.285714286
2018-11-12,rrobles,Automation,14,19,1.357142857
2018-11-12,kgalloway,Roadmap,13,49,3.769230769
2018-11-12,jnicholson,Reporting,17,20,1.176470588
2018-11-12,kreese,Account Managment,13,10,0.7692307692
2018-11-13,mforbes,Reporting,13,22,1.692307692
2018-11-13,atucker,Account Managment,16,11,0.6875
2018-11-13,bhensley,Saga Creation,16,17,1.0625
2018-11-13,dhays,Task Creation,13,24,1.846153846
2018-11-14,tosborne,Saga Creation,15,16,1.066666667
2018-11-14,ecampos,Task Creation,14,17,1.214285714
2018-11-14,chodge,Roadmap,17,56,3.294117647
2018-11-14,lwheeler,Automation,13,0,0
2018-11-14,akeller,Reporting,15,25,1.666666667
2018-11-15,mmayer,Task Creation,13,26,2
2018-11-15,acombs,Account Managment,13,9,0.6923076923
2018-11-15,afuentes,Automation,16,20,1.25
2018-11-16,nphillips,Account Managment,13,25,1.923076923
2018-11-16,ipierce,Automation,16,2,0.125
2018-11-16,cdudley,Task Creation,17,29,1.705882353
2018-11-16,bcastaneda,Roadmap,17,54,3.176470588
2018-11-16,nlane,Reporting,14,22,1.571428571
2018-11-17,ecoleman,Task Creation,15,29,1.933333333
2018-11-17,wharvey,Account Managment,14,21,1.5
2018-11-17,kashley,Reporting,17,25,1.470588235
2018-11-17,kkane,Saga Creation,14,27,1.928571429
2018-11-17,twright,Automation,17,11,0.6470588235
2018-11-17,jhuang,Roadmap,14,42,3
2018-11-18,rherman,Account Managment,17,6,0.3529411765
2018-11-18,swise,Saga Creation,17,15,0.8823529412
2018-11-18,ecampos,Task Creation,16,26,1.625
2018-11-18,jhansen,Roadmap,15,52,3.466666667
2018-11-18,ahanna,Reporting,17,24,1.411764706
2018-11-19,yfriedman,Roadmap,14,42,3
2018-11-19,ablackwell,Saga Creation,16,15,0.9375
2018-11-19,jnicholson,Automation,16,2,0.125
2018-11-19,cvillarreal,Task Creation,13,17,1.307692308
2018-11-19,ecampos,Account Managment,16,19,1.1875
2018-11-19,tosborne,Reporting,17,24,1.411764706
2018-11-20,edillon,Automation,13,15,1.153846154
2018-11-20,cstuart,Account Managment,17,6,0.3529411765
2018-11-20,slarson,Saga Creation,14,27,1.928571429
2018-11-20,kwalter,Reporting,14,17,1.214285714
2018-11-20,aosborn,Roadmap,17,58,3.411764706
2018-11-21,kdurham,Automation,15,17,1.133333333
2018-11-21,lbuck,Task Creation,17,26,1.529411765
2018-11-21,ncooke,Account Managment,13,8,0.6153846154
2018-11-21,mbarron,Roadmap,13,58,4.461538462
2018-11-21,hjames,Saga Creation,16,22,1.375
2018-11-21,kdurham,Reporting,17,30,1.764705882
2018-11-22,jgreen,Task Creation,16,17,1.0625
2018-11-22,bcastaneda,Account Managment,14,7,0.5
2018-11-22,kvilla,Reporting,13,25,1.923076923
2018-11-22,bhensley,Saga Creation,17,17,1
2018-11-22,slarson,Automation,17,1,0.05882352941
2018-11-22,ggiles,Roadmap,17,50,2.941176471
2018-11-23,dbenton,Reporting,16,20,1.25
2018-11-23,hjames,Task Creation,13,24,1.846153846
2018-11-23,eberry,Automation,17,0,0
2018-11-24,mbarron,Saga Creation,15,19,1.266666667
2018-11-24,jhuang,Automation,14,10,0.7142857143
2018-11-24,aortega,Roadmap,16,45,2.8125
2018-11-24,acombs,Task Creation,14,21,1.5
2018-11-24,edillon,Account Managment,16,5,0.3125
2018-11-24,shumphrey,Reporting,14,32,2.285714286
2018-11-25,ecampos,Task Creation,15,30,2
2018-11-25,jhuang,Saga Creation,14,22,1.571428571
2018-11-25,jgreen,Roadmap,17,42,2.470588235
2018-11-25,mforbes,Account Managment,16,21,1.3125
2018-11-26,awoodward,Automation,14,16,1.142857143
2018-11-26,bhensley,Saga Creation,15,16,1.066666667
2018-11-26,ewaller,Reporting,16,28,1.75
2018-11-26,sshepard,Roadmap,16,59,3.6875
2018-11-27,cvillarreal,Reporting,14,24,1.714285714
2018-11-27,sfox,Roadmap,13,53,4.076923077
2018-11-27,kcarr,Saga Creation,15,30,2
2018-11-27,mkelley,Account Managment,14,10,0.7142857143
2018-11-27,alara,Task Creation,17,28,1.647058824
2018-11-27,greilly,Automation,13,0,0
2018-11-28,yfriedman,Automation,16,1,0.0625
2018-11-28,aosborn,Saga Creation,16,27,1.6875
2018-11-28,ofrye,Account Managment,16,8,0.5
2018-11-28,dbriggs,Roadmap,17,45,2.647058824
2018-11-28,jbeasley,Task Creation,13,17,1.307692308
2018-11-28,kwalter,Reporting,13,35,2.692307692
2018-11-29,bwise,Task Creation,14,13,0.9285714286
2018-11-29,ofrye,Account Managment,14,19,1.357142857
2018-11-29,ecoleman,Automation,13,4,0.3076923077
2018-11-29,afuentes,Saga Creation,16,18,1.125
2018-11-29,kvilla,Roadmap,13,49,3.769230769
2018-11-30,tosborne,Reporting,16,35,2.1875
2018-11-30,kwalter,Roadmap,17,50,2.941176471
2018-11-30,cdudley,Account Managment,13,5,0.3846153846
2018-11-30,kashley,Automation,15,5,0.3333333333
2018-11-30,evega,Task Creation,15,16,1.066666667
2018-12-01,evega,Automation,14,19,1.357142857
2018-12-01,ahanna,Saga Creation,4,15,3.75
2018-12-01,tduffy,Task Creation,15,18,1.2
2018-12-01,ahernandez,Roadmap,3,53,17.66666667
2018-12-01,kdurham,Reporting,3,18,6
2018-12-02,jbeasley,Roadmap,3,54,18
2018-12-02,shartman,Account Managment,6,17,2.833333333
2018-12-02,alara,Reporting,6,18,3
2018-12-02,afuentes,Automation,16,7,0.4375
2018-12-02,shartman,Saga Creation,4,16,4
2018-12-02,oherman,Task Creation,17,29,1.705882353
2018-12-03,rherman,Reporting,4,35,8.75
2018-12-03,lwheeler,Account Managment,4,24,6
2018-12-03,kkane,Task Creation,15,24,1.6
2018-12-03,bhensley,Automation,15,8,0.5333333333
2018-12-03,shumphrey,Saga Creation,7,28,4
2018-12-03,ewaller,Roadmap,4,56,14
2018-12-04,bedwards,Task Creation,16,22,1.375
2018-12-04,swise,Automation,14,0,0
2018-12-04,ncooke,Reporting,3,17,5.666666667
2018-12-04,sshepard,Roadmap,3,53,17.66666667
2018-12-04,agardner,Saga Creation,5,16,3.2
2018-12-05,mforbes,Saga Creation,4,34,8.5
2018-12-05,sferguson,Automation,13,9,0.6923076923
2018-12-05,fsexton,Account Managment,4,9,2.25
2018-12-05,greilly,Roadmap,7,60,8.571428571
2018-12-05,ablackwell,Task Creation,13,24,1.846153846
2018-12-06,jhuang,Task Creation,15,18,1.2
2018-12-06,zhodges,Account Managment,4,14,3.5
2018-12-06,lwheeler,Automation,17,0,0
2018-12-06,awoodward,Reporting,4,35,8.75
2018-12-06,mmayer,Saga Creation,6,19,3.166666667
2018-12-07,ncooke,Reporting,5,21,4.2
2018-12-07,aosborn,Saga Creation,4,35,8.75
2018-12-07,nlane,Task Creation,16,27,1.6875
2018-12-07,dbell,Account Managment,6,10,1.666666667
2018-12-07,dbriggs,Automation,16,12,0.75
2018-12-08,dhays,Saga Creation,3,31,10.33333333
2018-12-08,soneill,Account Managment,4,23,5.75
2018-12-08,jbarajas,Automation,13,2,0.1538461538
2018-12-08,ahernandez,Task Creation,16,21,1.3125
2018-12-08,slarson,Roadmap,4,41,10.25
2018-12-08,acox,Reporting,6,20,3.333333333
2018-12-09,nclarke,Reporting,7,15,2.142857143
2018-12-09,soneill,Roadmap,7,54,7.714285714
2018-12-09,aosborn,Automation,17,11,0.6470588235
2018-12-09,cvillarreal,Task Creation,14,11,0.7857142857
2018-12-09,kflowers,Saga Creation,6,32,5.333333333
2018-12-10,cstuart,Reporting,6,35,5.833333333
2018-12-10,sferguson,Task Creation,16,20,1.25
2018-12-10,soneill,Account Managment,3,6,2
2018-12-10,kcarr,Saga Creation,5,16,3.2
2018-12-10,mbarron,Roadmap,4,59,14.75
2018-12-11,afuentes,Account Managment,4,25,6.25
2018-12-11,eberry,Saga Creation,3,30,10
2018-12-11,ofrye,Automation,14,16,1.142857143
2018-12-11,afuentes,Roadmap,3,55,18.33333333
2018-12-11,evega,Reporting,4,31,7.75
2018-12-11,nlane,Task Creation,14,28,2
2018-12-12,alara,Automation,13,13,1
2018-12-12,nclarke,Task Creation,15,22,1.466666667
2018-12-12,chenson,Roadmap,3,50,16.66666667
2018-12-12,bwise,Account Managment,6,7,1.166666667
2018-12-13,ncooke,Saga Creation,7,25,3.571428571
2018-12-13,chodge,Reporting,3,25,8.333333333
2018-12-13,acombs,Account Managment,6,14,2.333333333
2018-12-13,qwyatt,Task Creation,15,20,1.333333333
2018-12-13,bparker,Roadmap,7,44,6.285714286
2018-12-14,jhansen,Saga Creation,3,32,10.66666667
2018-12-14,zhodges,Reporting,6,31,5.166666667
2018-12-14,nblair,Account Managment,7,17,2.428571429
2018-12-14,twright,Roadmap,4,57,14.25
2018-12-15,jnicholson,Roadmap,5,40,8
2018-12-15,ahernandez,Account Managment,4,22,5.5
2018-12-15,kashley,Reporting,4,28,7
2018-12-15,ehodges,Saga Creation,7,22,3.142857143
2018-12-15,aortega,Automation,15,15,1
2018-12-16,shartman,Account Managment,4,12,3
2018-12-16,mbarron,Saga Creation,3,17,5.666666667
2018-12-16,hjames,Reporting,3,20,6.666666667
2018-12-16,mmayer,Roadmap,6,42,7
2018-12-16,dbell,Automation,16,17,1.0625
2018-12-16,kcarr,Task Creation,15,27,1.8
2018-12-17,sfox,Roadmap,7,43,6.142857143
2018-12-17,rherman,Automation,13,7,0.5384615385
2018-12-17,gcarroll,Task Creation,16,23,1.4375
2018-12-17,shardin,Reporting,7,19,2.714285714
2018-12-17,ahanna,Saga Creation,3,15,5
2018-12-18,mbarron,Automation,15,3,0.2
2018-12-18,mstephens,Saga Creation,7,23,3.285714286
2018-12-18,shumphrey,Task Creation,15,17,1.133333333
2018-12-18,hjames,Reporting,4,30,7.5
2018-12-18,agardner,Account Managment,4,18,4.5
2018-12-19,bcastaneda,Account Managment,7,10,1.428571429
2018-12-19,cdudley,Roadmap,4,60,15
2018-12-19,acox,Saga Creation,5,18,3.6
2018-12-19,eberry,Reporting,7,22,3.142857143
2018-12-20,kalvarado,Task Creation,15,17,1.133333333
2018-12-20,ahanna,Roadmap,5,50,10
2018-12-20,ggiles,Account Managment,7,6,0.8571428571
2018-12-20,bedwards,Saga Creation,4,32,8
2018-12-20,qwyatt,Reporting,5,31,6.2
2018-12-20,yfriedman,Automation,13,20,1.538461538
2018-12-21,atucker,Account Managment,4,18,4.5
2018-12-21,dbell,Reporting,3,20,6.666666667
2018-12-21,jhansen,Saga Creation,4,31,7.75
2018-12-21,shumphrey,Roadmap,4,56,14
2018-12-21,nblair,Automation,16,6,0.375
2018-12-21,trusso,Task Creation,15,12,0.8
2018-12-22,jbeasley,Automation,16,9,0.5625
2018-12-22,alara,Account Managment,7,19,2.714285714
2018-12-22,chodge,Saga Creation,6,32,5.333333333
2018-12-22,bwise,Task Creation,14,27,1.928571429
2018-12-22,ehodges,Roadmap,6,44,7.333333333
2018-12-23,kflowers,Reporting,4,22,5.5
2018-12-23,mkelley,Roadmap,6,45,7.5
2018-12-23,awoodward,Saga Creation,3,26,8.666666667
2018-12-24,hjames,Account Managment,4,6,1.5
2018-12-24,shardin,Saga Creation,4,24,6
2018-12-24,dbriggs,Roadmap,7,43,6.142857143
2018-12-24,sfox,Task Creation,14,15,1.071428571
2018-12-24,bparker,Automation,15,12,0.8
2018-12-24,ewaller,Reporting,6,18,3
2018-12-25,alara,Account Managment,6,25,4.166666667
2018-12-25,ggiles,Reporting,4,31,7.75
2018-12-25,alara,Roadmap,6,45,7.5
2018-12-25,alara,Automation,13,20,1.538461538
2018-12-26,kvilla,Task Creation,14,27,1.928571429
2018-12-26,dbenton,Reporting,4,19,4.75
2018-12-26,shartman,Account Managment,7,24,3.428571429
2018-12-26,ehodges,Saga Creation,7,16,2.285714286
2018-12-26,edillon,Roadmap,7,56,8
2018-12-26,oherman,Automation,14,7,0.5
2018-12-27,shardin,Roadmap,4,48,12
2018-12-27,atucker,Automation,16,10,0.625
2018-12-27,cpetersen,Task Creation,13,20,1.538461538
2018-12-27,kkane,Saga Creation,4,26,6.5
2018-12-27,acox,Account Managment,5,10,2
2018-12-28,slarson,Reporting,3,29,9.666666667
2018-12-28,qwyatt,Saga Creation,5,33,6.6
2018-12-28,zhodges,Account Managment,7,25,3.571428571
2018-12-28,dbell,Roadmap,6,48,8
2018-12-29,edillon,Saga Creation,6,16,2.666666667
2018-12-29,kflowers,Task Creation,14,23,1.642857143
2018-12-29,trusso,Account Managment,4,10,2.5
2018-12-29,kashley,Automation,14,8,0.5714285714
2018-12-29,akeller,Roadmap,6,47,7.833333333
2018-12-29,kflowers,Reporting,6,21,3.5
2018-12-30,jgreen,Automation,16,9,0.5625
2018-12-30,jgreen,Account Managment,6,9,1.5
2018-12-30,aortega,Task Creation,14,29,2.071428571
2018-12-30,jnicholson,Roadmap,7,60,8.571428571
2018-12-30,agardner,Saga Creation,6,26,4.333333333
2018-12-31,bwise,Task Creation,15,17,1.133333333
2018-12-31,ewaller,Roadmap,4,54,13.5
2018-12-31,bhensley,Reporting,7,35,5
2018-12-31,jhansen,Automation,17,13,0.7647058824
2018-12-31,greilly,Account Managment,7,16,2.285714286
2019-01-01,nphillips,Saga Creation,15,17,1.133333333
2019-01-01,mforbes,Task Creation,14,18,1.285714286
2019-01-01,ahanna,Automation,17,11,0.6470588235
2019-01-01,agardner,Account Managment,14,17,1.214285714
2019-01-01,ablackwell,Reporting,17,24,1.411764706
2019-01-01,nlane,Roadmap,13,42,3.230769231
2019-01-02,gcarroll,Account Managment,16,23,1.4375
2019-01-02,tosborne,Saga Creation,17,33,1.941176471
2019-01-02,mbarron,Roadmap,15,47,3.133333333
2019-01-02,slarson,Task Creation,17,27,1.588235294
2019-01-02,shumphrey,Reporting,15,31,2.066666667
2019-01-03,aortega,Saga Creation,14,27,1.928571429
2019-01-03,dhays,Roadmap,15,53,3.533333333
2019-01-03,yfriedman,Task Creation,14,10,0.7142857143
2019-01-03,bedwards,Account Managment,17,7,0.4117647059
2019-01-03,dbriggs,Automation,16,11,0.6875
2019-01-03,shorne,Reporting,15,27,1.8
2019-01-04,sferguson,Reporting,14,26,1.857142857
2019-01-04,sferguson,Account Managment,17,15,0.8823529412
2019-01-04,skelly,Saga Creation,13,22,1.692307692
2019-01-04,rherman,Automation,17,17,1
2019-01-05,akeller,Task Creation,13,23,1.769230769
2019-01-05,tduffy,Automation,17,6,0.3529411765
2019-01-05,ewaller,Roadmap,17,48,2.823529412
2019-01-05,prubio,Saga Creation,14,17,1.214285714
2019-01-06,afuentes,Account Managment,17,13,0.7647058824
2019-01-06,acox,Roadmap,15,53,3.533333333
2019-01-06,gcarroll,Automation,15,16,1.066666667
2019-01-06,sshepard,Reporting,16,16,1
2019-01-07,nclarke,Saga Creation,17,30,1.764705882
2019-01-07,lwheeler,Automation,17,16,0.9411764706
2019-01-07,dbenton,Task Creation,15,16,1.066666667
2019-01-07,jgreen,Reporting,14,26,1.857142857
2019-01-08,shorne,Roadmap,14,41,2.928571429
2019-01-08,atucker,Account Managment,16,22,1.375
2019-01-08,swise,Saga Creation,15,27,1.8
2019-01-08,evilla,Reporting,15,15,1
2019-01-09,kalvarado,Automation,17,5,0.2941176471
2019-01-09,amurphy,Roadmap,13,45,3.461538462
2019-01-09,edillon,Account Managment,16,10,0.625
2019-01-09,eberry,Reporting,14,18,1.285714286
2019-01-10,ecampos,Task Creation,13,24,1.846153846
2019-01-10,mstephens,Reporting,17,26,1.529411765
2019-01-10,cvillarreal,Saga Creation,14,25,1.785714286
2019-01-10,ecoleman,Account Managment,15,23,1.533333333
2019-01-10,jnicholson,Roadmap,16,49,3.0625
2019-01-10,ehodges,Automation,14,9,0.6428571429
2019-01-11,rcalhoun,Saga Creation,17,15,0.8823529412
2019-01-11,tduffy,Account Managment,14,18,1.285714286
2019-01-11,evega,Roadmap,13,47,3.615384615
2019-01-11,chenson,Automation,16,17,1.0625
2019-01-11,evega,Reporting,14,24,1.714285714
2019-01-11,aosborn,Task Creation,15,23,1.533333333
2019-01-12,dbriggs,Account Managment,15,5,0.3333333333
2019-01-12,ecoleman,Automation,16,1,0.0625
2019-01-12,chodge,Roadmap,14,58,4.142857143
2019-01-12,rrobles,Task Creation,15,21,1.4
2019-01-12,nlane,Reporting,14,23,1.642857143
2019-01-13,bcastaneda,Roadmap,13,57,4.384615385
2019-01-13,evega,Task Creation,17,11,0.6470588235
2019-01-13,kflowers,Account Managment,16,25,1.5625
2019-01-14,ewaller,Automation,17,9,0.5294117647
2019-01-14,swise,Roadmap,16,51,3.1875
2019-01-14,dbell,Reporting,14,31,2.214285714
2019-01-14,aosborn,Task Creation,14,15,1.071428571
2019-01-14,slarson,Saga Creation,14,30,2.142857143
2019-01-14,oherman,Account Managment,16,14,0.875
2019-01-15,amurphy,Saga Creation,15,27,1.8
2019-01-15,kflowers,Automation,17,6,0.3529411765
2019-01-15,mgonzalez,Task Creation,17,30,1.764705882
2019-01-15,hjames,Account Managment,14,11,0.7857142857
2019-01-16,sferguson,Automation,13,18,1.384615385
2019-01-16,bwise,Roadmap,15,60,4
2019-01-16,mmayer,Saga Creation,16,15,0.9375
2019-01-16,ecoleman,Reporting,16,27,1.6875
2019-01-16,ofrye,Task Creation,16,13,0.8125
2019-01-17,skelly,Saga Creation,17,21,1.235294118
2019-01-17,shumphrey,Automation,17,19,1.117647059
2019-01-17,kvilla,Account Managment,14,25,1.785714286
2019-01-17,zhodges,Roadmap,15,47,3.133333333
2019-01-17,rherman,Reporting,15,35,2.333333333
2019-01-18,ecampos,Roadmap,16,56,3.5
2019-01-18,ecoleman,Saga Creation,14,35,2.5
2019-01-18,mkelley,Reporting,15,35,2.333333333
2019-01-18,awoodward,Task Creation,17,30,1.764705882
2019-01-18,nphillips,Account Managment,13,11,0.8461538462
2019-01-19,jbeasley,Roadmap,17,57,3.352941176
2019-01-19,nclarke,Reporting,13,15,1.153846154
2019-01-19,wharvey,Account Managment,13,19,1.461538462
2019-01-19,nblair,Task Creation,15,10,0.6666666667
2019-01-19,ehodges,Saga Creation,15,35,2.333333333
2019-01-20,shumphrey,Account Managment,16,23,1.4375
2019-01-20,prubio,Saga Creation,16,15,0.9375
2019-01-20,chenson,Task Creation,13,19,1.461538462
2019-01-20,jbarajas,Reporting,17,26,1.529411765
2019-01-20,jhuang,Automation,16,15,0.9375
2019-01-21,sfox,Roadmap,13,54,4.153846154
2019-01-21,sshepard,Automation,17,16,0.9411764706
2019-01-21,ipierce,Saga Creation,14,19,1.357142857
2019-01-21,kcarr,Account Managment,15,15,1
2019-01-21,lbuck,Task Creation,16,10,0.625
2019-01-22,agardner,Task Creation,16,23,1.4375
2019-01-22,nclarke,Saga Creation,17,16,0.9411764706
2019-01-22,nlane,Automation,17,19,1.117647059
2019-01-22,fsexton,Reporting,13,33,2.538461538
2019-01-22,amurphy,Roadmap,16,45,2.8125
2019-01-22,soneill,Account Managment,13,10,0.7692307692
2019-01-23,ehodges,Account Managment,17,19,1.117647059
2019-01-23,wharvey,Saga Creation,13,27,2.076923077
2019-01-23,bedwards,Reporting,13,22,1.692307692
2019-01-23,kwalter,Automation,16,16,1
2019-01-23,nphillips,Task Creation,17,13,0.7647058824
2019-01-23,zhodges,Roadmap,14,51,3.642857143
2019-01-24,mmayer,Task Creation,13,25,1.923076923
2019-01-24,ggiles,Account Managment,15,13,0.8666666667
2019-01-24,alara,Saga Creation,17,28,1.647058824
2019-01-24,wharvey,Automation,15,9,0.6
2019-01-24,mbarron,Reporting,14,22,1.571428571
2019-01-24,jhansen,Roadmap,16,59,3.6875
2019-01-25,fsexton,Account Managment,13,17,1.307692308
2019-01-25,evilla,Task Creation,17,23,1.352941176
2019-01-25,dbenton,Automation,17,15,0.8823529412
2019-01-25,acombs,Roadmap,17,49,2.882352941
2019-01-25,ofrye,Reporting,16,34,2.125
2019-01-25,sferguson,Saga Creation,17,28,1.647058824
2019-01-26,edillon,Automation,14,15,1.071428571
2019-01-26,shorne,Roadmap,17,56,3.294117647
2019-01-26,kdurham,Task Creation,15,28,1.866666667
2019-01-26,sshepard,Saga Creation,15,15,1
2019-01-26,twright,Account Managment,17,15,0.8823529412
2019-01-27,prubio,Saga Creation,16,33,2.0625
2019-01-27,edillon,Automation,17,11,0.6470588235
2019-01-27,edillon,Reporting,13,24,1.846153846
2019-01-27,ecampos,Account Managment,13,21,1.615384615
2019-01-27,atucker,Roadmap,14,45,3.214285714
2019-01-27,shorne,Task Creation,17,15,0.8823529412
2019-01-28,shardin,Reporting,17,22,1.294117647
2019-01-28,lwheeler,Account Managment,15,17,1.133333333
2019-01-28,skelly,Roadmap,16,44,2.75
2019-01-28,yfriedman,Task Creation,13,24,1.846153846
